id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
3844,KRDU,large_airport,Raleigh Durham International Airport,35.87760162,-78.78749847,435,NA,US,US-NC,Raleigh/Durham,yes,KRDU,RDU,RDU,,https://en.wikipedia.org/wiki/Raleigh-Durham_International_Airport,
3845,KRFD,medium_airport,Chicago Rockford International Airport,42.1954,-89.097198,742,NA,US,US-IL,Chicago/Rockford,yes,KRFD,RFD,RFD,,https://en.wikipedia.org/wiki/Chicago/Rockford_International_Airport,
3846,KRHI,medium_airport,Rhinelander Oneida County Airport,45.63119888,-89.46749878,1624,NA,US,US-WI,Rhinelander,yes,KRHI,RHI,RHI,,https://en.wikipedia.org/wiki/Rhinelander-Oneida_County_Airport,
3847,KRIC,large_airport,Richmond International Airport,37.50519943,-77.31970215,167,NA,US,US-VA,Richmond,yes,KRIC,RIC,RIC,,https://en.wikipedia.org/wiki/Richmond_International_Airport,
20931,KRIL,medium_airport,Garfield County Regional Airport,39.526299,-107.726997,5548,NA,US,US-CO,Rifle,no,KRIL,RIL,RIL,http://www.rifleairport.com/,https://en.wikipedia.org/wiki/Garfield_County_Regional_Airport,Rifle Airport
3849,KRIV,medium_airport,March Air Reserve Base,33.880699,-117.259003,1536,NA,US,US-CA,Riverside,no,KRIV,RIV,RIV,,https://en.wikipedia.org/wiki/March_Air_Reserve_Base,
20933,KRIW,medium_airport,Riverton Regional Airport,43.06420136,-108.4599991,5525,NA,US,US-WY,Riverton,no,KRIW,RIW,RIW,,https://en.wikipedia.org/wiki/Riverton_Regional_Airport,
3850,KRKS,medium_airport,Southwest Wyoming Regional Airport,41.5942,-109.065001,6764,NA,US,US-WY,Rock Springs,yes,KRKS,RKS,RKS,,https://en.wikipedia.org/wiki/Rock_Springs_-_Sweetwater_County_Airport,Rock Springs Sweetwater County
20940,KRME,medium_airport,Griffiss International Airport,43.23379898,-75.40699768,504,NA,US,US-NY,Rome,no,KRME,RME,RME,http://www.ocgov.net/oneida/airport,https://en.wikipedia.org/wiki/Griffiss_Airfield,
3851,KRMG,medium_airport,Richard B Russell Airport,34.3506012,-85.15799713,644,NA,US,US-GA,Rome,no,KRMG,RMG,RMG,http://www.romefloyd.com/EconomicDevelopment/Airport/tabid/306/Default.aspx,https://en.wikipedia.org/wiki/Richard_B._Russell_Airport,Towers Field
3852,KRND,medium_airport,Randolph Air Force Base,29.529699,-98.2789,761,NA,US,US-TX,Universal City,no,KRND,RND,RND,http://www.military.com/base-guide/randolph-air-force-base,https://en.wikipedia.org/wiki/Randolph_Air_Force_Base,
20944,KRNH,medium_airport,New Richmond Regional Airport,45.14830017,-92.5381012,998,NA,US,US-WI,New Richmond,no,KRNH,,RNH,,,
3853,KRNO,large_airport,Reno Tahoe International Airport,39.49909973,-119.7679977,4415,NA,US,US-NV,Reno,yes,KRNO,RNO,RNO,,https://en.wikipedia.org/wiki/Reno-Tahoe_International_Airport,
3854,KROA,medium_airport,Roanokeâ€“Blacksburg Regional Airport,37.3255,-79.975403,1175,NA,US,US-VA,Roanoke,yes,KROA,ROA,ROA,http://www.roanokeairport.com/,https://en.wikipedia.org/wiki/Roanoke%E2%80%93Blacksburg_Regional_Airport,Woodrum Field
3855,KROC,medium_airport,Frederick Douglass Greater Rochester International Airport,43.1189,-77.672401,559,NA,US,US-NY,Rochester,yes,KROC,ROC,ROC,https://rocairport.com/,https://en.wikipedia.org/wiki/Greater_Rochester_International_Airport,
3856,KROW,medium_airport,Roswell Air Center Airport,33.301601,-104.530998,3671,NA,US,US-NM,Roswell,yes,KROW,ROW,ROW,,https://en.wikipedia.org/wiki/Roswell_International_Air_Center,"Roswell Army Air Field, Walker Air Force Base"
20962,KRSL,medium_airport,Russell Municipal Airport,38.87210083,-98.8117981,1862,NA,US,US-KS,Russell,no,KRSL,RSL,RSL,http://www.russellcity.org/airport.php,,
3857,KRST,medium_airport,Rochester International Airport,43.908298,-92.5,1317,NA,US,US-MN,Rochester,yes,KRST,RST,RST,,https://en.wikipedia.org/wiki/Rochester_International_Airport,
3858,KRSW,large_airport,Southwest Florida International Airport,26.53619957,-81.75520325,30,NA,US,US-FL,Fort Myers,yes,KRSW,RSW,RSW,http://www.flylcpa.com/,https://en.wikipedia.org/wiki/Southwest_Florida_International_Airport,
3859,KRUT,medium_airport,Rutland - Southern Vermont Regional Airport,43.5294,-72.9496,787,NA,US,US-VT,Rutland,yes,KRUT,RUT,RUT,,https://en.wikipedia.org/wiki/Rutland_State_Airport,
20972,KRVS,medium_airport,Richard Lloyd Jones Jr Airport,36.03960037,-95.98459625,638,NA,US,US-OK,Tulsa,no,KRVS,RVS,RVS,http://www.tulsaairports.com/general-aviation/r-l-jones/,https://en.wikipedia.org/wiki/Richard_Lloyd_Jones_Jr._Airport,Riverside Airport
20973,KRWF,medium_airport,Redwood Falls Municipal Airport,44.54719925,-95.08229828,1024,NA,US,US-MN,Redwood Falls,no,KRWF,RWF,RWF,,,
3860,KRWI,medium_airport,Rocky Mount Wilson Regional Airport,35.85630035,-77.89189911,159,NA,US,US-NC,Rocky Mount,no,KRWI,RWI,RWI,,,
20974,KRWL,medium_airport,Rawlins Municipal Airport/Harvey Field,41.80559921,-107.1999969,6813,NA,US,US-WY,Rawlins,no,KRWL,RWL,RWL,http://www.wyomingairports.org/index.php?/main/airports_detail/rawlins_municipal_airport/,https://en.wikipedia.org/wiki/Rawlins_Municipal_Airport,
20981,KRYY,medium_airport,Cobb County International Airport-McCollum Field,34.01316,-84.59721,1040,NA,US,US-GA,Atlanta,no,KRYY,,RYY,,https://en.wikipedia.org/wiki/Cobb_County_Airport,
3861,KSAC,medium_airport,Sacramento Executive Airport,38.51250076,-121.4929962,24,NA,US,US-CA,Sacramento,no,KSAC,SAC,SAC,http://www.sacramento.aero/sac/,https://en.wikipedia.org/wiki/Sacramento_Executive_Airport,"Sutterville Aerodrome, Sacramento Municipal"
21033,KSAF,medium_airport,Santa Fe Municipal Airport,35.61709976,-106.0889969,6348,NA,US,US-NM,Santa Fe,no,KSAF,SAF,SAF,,,
3862,KSAN,large_airport,San Diego International Airport,32.73360062,-117.1900024,17,NA,US,US-CA,San Diego,yes,KSAN,SAN,SAN,http://www.san.org/,https://en.wikipedia.org/wiki/San_Diego_International_Airport,Lindbergh Field
3863,KSAT,large_airport,San Antonio International Airport,29.533701,-98.469803,809,NA,US,US-TX,San Antonio,yes,KSAT,SAT,SAT,https://www.sanantonio.gov/aviation,https://en.wikipedia.org/wiki/San_Antonio_International_Airport,
3864,KSAV,large_airport,Savannah Hilton Head International Airport,32.12760162,-81.20210266,50,NA,US,US-GA,Savannah,yes,KSAV,SAV,SAV,,https://en.wikipedia.org/wiki/Savannah/Hilton_Head_International_Airport,
3865,KSAW,medium_airport,Sawyer International Airport,46.3536,-87.395401,1221,NA,US,US-MI,Gwinn,yes,KSAW,MQT,SAW,http://www.sawyerairport.com/,https://en.wikipedia.org/wiki/Sawyer_International_Airport,
3866,KSBA,medium_airport,Santa Barbara Municipal Airport,34.42620087,-119.8399963,13,NA,US,US-CA,Santa Barbara,yes,KSBA,SBA,SBA,,https://en.wikipedia.org/wiki/Santa_Barbara_Airport,
3867,KSBD,medium_airport,San Bernardino International Airport,34.095402,-117.235001,1159,NA,US,US-CA,San Bernardino,yes,KSBD,SBD,SBD,http://sbdairport.com/,https://en.wikipedia.org/wiki/San_Bernardino_International_Airport,"Norton AFB, San Bernardino Air Depot"
3868,KSBN,medium_airport,South Bend Regional Airport,41.708698,-86.317299,799,NA,US,US-IN,South Bend,yes,KSBN,SBN,SBN,,https://en.wikipedia.org/wiki/South_Bend_Regional_Airport,
3869,KSBP,medium_airport,San Luis County Regional Airport,35.23680115,-120.6419983,212,NA,US,US-CA,San Luis Obispo,yes,KSBP,SBP,SBP,http://www.sloairport.com/,https://en.wikipedia.org/wiki/San_Luis_Obispo_County_Regional_Airport,SLO Airport
3870,KSBY,medium_airport,Salisbury Ocean City Wicomico Regional Airport,38.34049988,-75.51029968,52,NA,US,US-MD,Salisbury,yes,KSBY,SBY,SBY,,https://en.wikipedia.org/wiki/Wicomico_Regional_Airport,
3871,KSCH,medium_airport,Schenectady County Airport,42.85250092,-73.92890167,378,NA,US,US-NY,Schenectady,no,KSCH,SCH,SCH,http://www.schenectadycounty.com/FullStory.aspx?m=100&amid=432,https://en.wikipedia.org/wiki/Schenectady_County_Airport,
3872,KSCK,medium_airport,Stockton Metropolitan Airport,37.89419937,-121.237999,33,NA,US,US-CA,Stockton,no,KSCK,SCK,SCK,http://www.sjgov.org/airport/,https://en.wikipedia.org/wiki/Stockton_Metropolitan_Airport,
3873,KSDF,large_airport,Louisville Muhammad Ali International Airport,38.1744,-85.736,501,NA,US,US-KY,Louisville,yes,KSDF,SDF,SDF,http://www.flylouisville.com,https://en.wikipedia.org/wiki/Louisville_International_Airport,"Louisville International, Standiford Field"
3874,KSDM,medium_airport,Brown Field Municipal Airport,32.572639,-116.980019,526,NA,US,US-CA,San Diego,no,KSDM,SDM,SDM,http://www.sandiego.gov/airports/brown/,https://en.wikipedia.org/wiki/Brown_Field_Municipal_Airport,
21046,KSDY,medium_airport,Sidney - Richland Regional Airport,47.706902,-104.193001,1985,NA,US,US-MT,Sidney,no,KSDY,SDY,SDY,,https://en.wikipedia.org/wiki/Sidney%E2%80%93Richland_Municipal_Airport,
3875,KSEA,large_airport,Seattleâ€“Tacoma International Airport,47.449162,-122.311134,433,NA,US,US-WA,Seattle,yes,KSEA,SEA,SEA,,https://en.wikipedia.org/wiki/Seattle%E2%80%93Tacoma_International_Airport,
3876,KSFB,large_airport,Orlando Sanford International Airport,28.77759933,-81.23750305,55,NA,US,US-FL,Orlando,yes,KSFB,SFB,SFB,,https://en.wikipedia.org/wiki/Orlando_Sanford_International_Airport,
3877,KSFF,medium_airport,Felts Field,47.682899,-117.321925,1953,NA,US,US-WA,Spokane,no,KSFF,SFF,SFF,http://feltsfield.spokaneairports.net/,https://en.wikipedia.org/wiki/Felts_Field_Airport,Parkwater Airstrip
3878,KSFO,large_airport,San Francisco International Airport,37.61899948,-122.375,13,NA,US,US-CA,San Francisco,yes,KSFO,SFO,SFO,http://www.flysfo.com/,https://en.wikipedia.org/wiki/San_Francisco_International_Airport,"QSF, QBA"
3879,KSGF,medium_airport,Springfield Branson National Airport,37.245701,-93.388603,1268,NA,US,US-MO,Springfield,yes,KSGF,SGF,SGF,,https://en.wikipedia.org/wiki/Springfield/Branson_National_Airport,
3880,KSGH,medium_airport,Springfield-Beckley Municipal Airport,39.84030151,-83.84020233,1051,NA,US,US-OH,Springfield,no,KSGH,SGH,SGH,http://www.airparkohio.com/beckly_airport.html,https://en.wikipedia.org/wiki/Springfield-Beckley_Municipal_Airport,
21061,KSGJ,medium_airport,Northeast Florida Regional Airport,29.9592,-81.339798,10,NA,US,US-FL,St Augustine,yes,KSGJ,UST,SGJ,http://www.flynf.com/,https://en.wikipedia.org/wiki/St._Augustine_Airport,"St Augustine Airport, NAAS St. Augustine"
21062,KSGR,medium_airport,Sugar Land Regional Airport,29.62229919,-95.65650177,82,NA,US,US-TX,Houston,no,KSGR,SGR,SGR,http://www.sugarlandtx.gov/index.aspx?nid=1073,https://en.wikipedia.org/wiki/Sugar_Land_Regional_Airport,Hull Field
21065,KSGU,medium_airport,St George Regional Airport,37.036389,-113.510306,2941,NA,US,US-UT,St George,yes,KSGU,SGU,SGU,https://www.flysgu.org,https://en.wikipedia.org/wiki/St._George_Regional_Airport,DXZ
21066,KSHD,medium_airport,Shenandoah Valley Regional Airport,38.263802,-78.8964,1201,NA,US,US-VA,Weyers Cave,yes,KSHD,SHD,SHD,,https://en.wikipedia.org/wiki/Shenandoah_Valley_Regional_Airport,"Harrisonburg, Staunton, Waynesboro"
3881,KSHR,medium_airport,Sheridan County Airport,44.76919937,-106.9800034,4021,NA,US,US-WY,Sheridan,yes,KSHR,SHR,SHR,,https://en.wikipedia.org/wiki/Sheridan_County_Airport,
3882,KSHV,medium_airport,Shreveport Regional Airport,32.446602,-93.8256,258,NA,US,US-LA,Shreveport,yes,KSHV,SHV,SHV,,https://en.wikipedia.org/wiki/Shreveport_Regional_Airport,
3883,KSJC,large_airport,Norman Y. Mineta San Jose International Airport,37.362452,-121.929188,62,NA,US,US-CA,San Jose,yes,KSJC,SJC,SJC,https://www.flysanjose.com/,https://en.wikipedia.org/wiki/San_Jose_International_Airport,
3884,KSJT,medium_airport,San Angelo Regional Mathis Field,31.35770035,-100.4960022,1919,NA,US,US-TX,San Angelo,yes,KSJT,SJT,SJT,,https://en.wikipedia.org/wiki/San_Angelo_Regional_Airport,
3885,KSKA,medium_airport,Fairchild Air Force Base,47.615101,-117.655998,2461,NA,US,US-WA,Spokane,no,KSKA,SKA,SKA,http://www.fairchild.af.mil/,https://en.wikipedia.org/wiki/Fairchild_Air_Force_Base,
3886,KSKF,medium_airport,Lackland Air Force Base,29.38419914,-98.58110046,691,NA,US,US-TX,San Antonio,no,KSKF,SKF,SKF,,https://en.wikipedia.org/wiki/Lackland_Air_Force_Base,"Kelly Field Annex, Lackland AFB"
3887,KSLC,large_airport,Salt Lake City International Airport,40.785749,-111.979746,4227,NA,US,US-UT,Salt Lake City,yes,KSLC,SLC,SLC,,https://en.wikipedia.org/wiki/Salt_Lake_City_International_Airport,
3888,KSLE,medium_airport,Salem Municipal Airport/McNary Field,44.90950012,-123.0029984,214,NA,US,US-OR,Salem,no,KSLE,SLE,SLE,http://www.flysalem.com/,https://en.wikipedia.org/wiki/McNary_Field,4OR1
3889,KSLI,medium_airport,Los Alamitos Army Air Field,33.79000092,-118.052002,32,NA,US,US-CA,Los Alamitos,no,KSLI,,SLI,,https://en.wikipedia.org/wiki/Los_Alamitos_Army_Airfield,
3890,KSLK,medium_airport,Adirondack Regional Airport,44.38691,-74.204629,1663,NA,US,US-NY,Saranac Lake,yes,KSLK,SLK,SLK,,https://en.wikipedia.org/wiki/Adirondack_Regional_Airport,
3891,KSLN,medium_airport,Salina Municipal Airport,38.79100037,-97.65219879,1288,NA,US,US-KS,Salina,yes,KSLN,SLN,SLN,,https://en.wikipedia.org/wiki/Salina_Municipal_Airport,
21085,KSME,medium_airport,Lake Cumberland Regional Airport,37.05339813,-84.61589813,927,NA,US,US-KY,Somerset,no,KSME,SME,SME,,https://en.wikipedia.org/wiki/Lake_Cumberland_Regional_Airport,
3892,KSMF,large_airport,Sacramento International Airport,38.69540024,-121.5910034,27,NA,US,US-CA,Sacramento,yes,KSMF,SMF,SMF,,https://en.wikipedia.org/wiki/Sacramento_International_Airport,
21086,KSMN,medium_airport,Lemhi County Airport,45.12379837,-113.8809967,4043,NA,US,US-ID,Salmon,no,KSMN,SMN,SMN,http://lemhicountyairport.com/,https://en.wikipedia.org/wiki/Lemhi_County_Airport,
21087,KSMO,medium_airport,Santa Monica Municipal Airport,34.0158,-118.450996,170,NA,US,US-CA,Santa Monica,no,KSMO,SMO,SMO,http://www.smgov.net/departments/airport/,https://en.wikipedia.org/wiki/Santa_Monica_Airport,Clover Field
3893,KSMX,medium_airport,Santa Maria Public Airport Captain G Allan Hancock Field,34.898899,-120.457001,261,NA,US,US-CA,Santa Maria,yes,KSMX,SMX,SMX,,https://en.wikipedia.org/wiki/Santa_Maria_Public_Airport,
3894,KSNA,large_airport,John Wayne Airport-Orange County Airport,33.675701,-117.867996,56,NA,US,US-CA,Santa Ana,yes,KSNA,SNA,SNA,http://www.ocair.com/,https://en.wikipedia.org/wiki/John_Wayne_Airport,"Disney, Disneyland, Orange County"
3895,KSNS,medium_airport,Salinas Municipal Airport,36.66279984,-121.6060028,85,NA,US,US-CA,Salinas,no,KSNS,SNS,SNS,http://www.ci.salinas.ca.us/services/airport/airport.cfm,https://en.wikipedia.org/wiki/Salinas_Municipal_Airport,
21094,KSNY,medium_airport,Sidney Municipal-Lloyd W Carr Field,41.10129929,-102.9850006,4313,NA,US,US-NE,Sidney,no,KSNY,SNY,SNY,http://www.cityofsidney.org/283/Airport,https://en.wikipedia.org/wiki/Sidney_Municipal_Airport_(Nebraska),
21095,KSOA,medium_airport,Sonora Municipal Airport,30.58569908,-100.6490021,2140,NA,US,US-TX,Sonora,no,KSOA,,SOA,,,E29
3897,KSPI,medium_airport,Abraham Lincoln Capital Airport,39.844101,-89.677902,598,NA,US,US-IL,Springfield,yes,KSPI,SPI,SPI,,https://en.wikipedia.org/wiki/Abraham_Lincoln_Capital_Airport,
3898,KSPS,medium_airport,Sheppard Air Force Base / Wichita Falls Municipal Airport,33.9888,-98.491898,1019,NA,US,US-TX,Wichita Falls,yes,KSPS,SPS,SPS,http://www.flywichitafalls.net/,https://en.wikipedia.org/wiki/Wichita_Falls_Municipal_Airport,Sheppard Air Force Base
3899,KSRQ,medium_airport,Sarasota Bradenton International Airport,27.395399,-82.554398,30,NA,US,US-FL,Sarasota/Bradenton,yes,KSRQ,SRQ,SRQ,,https://en.wikipedia.org/wiki/Sarasota-Bradenton_International_Airport,
3900,KSRR,medium_airport,Sierra Blanca Regional Airport,33.462799,-105.535004,6814,NA,US,US-NM,Alto,no,KSRR,RUI,SRR,,https://en.wikipedia.org/wiki/Sierra_Blanca_Regional_Airport,Ruidoso
3901,KSSC,medium_airport,Shaw Air Force Base,33.972698,-80.470596,241,NA,US,US-SC,Sumter,no,KSSC,SSC,SSC,http://www.shaw.af.mil/,https://en.wikipedia.org/wiki/Shaw_Air_Force_Base,
21109,KSSF,medium_airport,Stinson Municipal Airport,29.33699989,-98.47109985,577,NA,US,US-TX,San Antonio,no,KSSF,SSF,SSF,http://www.sanantonio.gov/SSF.aspx,https://en.wikipedia.org/wiki/Stinson_Municipal_Airport,
3902,KSSI,medium_airport,St Simons Island Airport,31.1518,-81.391296,19,NA,US,US-GA,St Simons Island,no,KSSI,SSI,SSI,http://www.goldenisles.com/listing/mckinnon-st-simons-island-airport,https://en.wikipedia.org/wiki/Malcolm_McKinnon_Airport,"Malcolm McKinnon, NAS St. Simons Island, Brunswick"
3903,KSTC,medium_airport,Saint Cloud Regional Airport,45.5466,-94.059898,1031,NA,US,US-MN,Saint Cloud,yes,KSTC,STC,STC,,https://en.wikipedia.org/wiki/St._Cloud_Regional_Airport,
3904,KSTJ,medium_airport,Rosecrans Memorial Airport,39.77190018,-94.90969849,826,NA,US,US-MO,St Joseph,no,KSTJ,STJ,STJ,http://www.stjoemo.info/index.aspx?NID=303,https://en.wikipedia.org/wiki/Rosecrans_Memorial_Airport,
3905,KSTL,large_airport,St Louis Lambert International Airport,38.748697,-90.370003,618,NA,US,US-MO,St Louis,yes,KSTL,STL,STL,https://www.flystl.com/,https://en.wikipedia.org/wiki/St._Louis_Lambert_International_Airport,Lambert St Louis
3906,KSTP,medium_airport,St Paul Downtown Holman Field,44.93450165,-93.05999756,705,NA,US,US-MN,St Paul,no,KSTP,STP,STP,,https://en.wikipedia.org/wiki/St._Paul_Downtown_Airport,
21114,KSTS,medium_airport,Charles M. Schulz Sonoma County Airport,38.50899887,-122.8130035,128,NA,US,US-CA,Santa Rosa,yes,KSTS,STS,STS,http://www.sonomacountyairport.org/,https://en.wikipedia.org/wiki/Charles_M._Schulz_-_Sonoma_County_Airport,
21118,KSUN,medium_airport,Friedman Memorial Airport,43.50439835,-114.2959976,5318,NA,US,US-ID,Hailey,yes,KSUN,SUN,SUN,,https://en.wikipedia.org/wiki/Friedman_Memorial_Airport,
3907,KSUS,medium_airport,Spirit of St Louis Airport,38.662102,-90.652,463,NA,US,US-MO,St Louis,no,KSUS,SUS,SUS,http://spiritairport.com/spiritairport/index.jsp,https://en.wikipedia.org/wiki/Spirit_of_St._Louis_Airport,
3908,KSUU,medium_airport,Travis Air Force Base,38.262699,-121.927002,62,NA,US,US-CA,Fairfield,no,KSUU,SUU,SUU,http://www.travis.af.mil/,https://en.wikipedia.org/wiki/Travis_Air_Force_Base,
3909,KSUX,medium_airport,Sioux Gateway Airport / Brigadier General Bud Day Field,42.397605,-96.382237,1098,NA,US,US-IA,Sioux City,yes,KSUX,SUX,SUX,https://www.sioux-city.org/government/departments-a-f/airport,https://en.wikipedia.org/wiki/Sioux_Gateway_Airport,"Col. Bud Day, Sioux City AB, Sioux City AAB"
29695,KSUZ,medium_airport,Saline County Regional Airport,34.590599,-92.479401,390,NA,US,US-AR,Benton,no,KSUZ,,SUZ,http://www.salinecounty.org/airport_new_site.htm,https://en.wikipedia.org/wiki/Saline_County_Regional_Airport,"M99, Watts Field"
3910,KSVN,medium_airport,Hunter Army Air Field,32.00999832,-81.14569855,41,NA,US,US-GA,Savannah,no,KSVN,SVN,SVN,http://www.stewart.army.mil/units/home.asp?id=186,https://en.wikipedia.org/wiki/Hunter_Army_Airfield,
3911,KSWF,medium_airport,New York Stewart International Airport,41.504101,-74.104797,491,NA,US,US-NY,Newburgh,yes,KSWF,SWF,SWF,,https://en.wikipedia.org/wiki/Stewart_International_Airport,
3912,KSWO,medium_airport,Stillwater Regional Airport,36.16120148,-97.08570099,1000,NA,US,US-OK,Stillwater,no,KSWO,SWO,SWO,http://stillwater.org/government/city_facilities/stillwater_regional_airport/,https://en.wikipedia.org/wiki/Stillwater_Regional_Airport,
3913,KSYR,large_airport,Syracuse Hancock International Airport,43.11119843,-76.10630035,421,NA,US,US-NY,Syracuse,yes,KSYR,SYR,SYR,http://www.syrairport.org/,https://en.wikipedia.org/wiki/Syracuse_Hancock_International_Airport,
3914,KSZL,medium_airport,Whiteman Air Force Base,38.730301,-93.547897,870,NA,US,US-MO,Knob Noster,no,KSZL,SZL,SZL,http://www.whiteman.af.mil/,https://en.wikipedia.org/wiki/Whiteman_Air_Force_Base,Sedalia Glider Base
3915,KTBN,medium_airport,Waynesville-St. Robert Regional Airport-Forney Field,37.7416,-92.140701,1159,NA,US,US-MO,Fort Leonard Wood,yes,KTBN,TBN,TBN,,https://en.wikipedia.org/wiki/Waynesville_Regional_Airport_at_Forney_Field,
3916,KTCC,medium_airport,Tucumcari Municipal Airport,35.18280029,-103.6029968,4065,NA,US,US-NM,Tucumcari,no,KTCC,TCC,TCC,http://www.cityoftucumcari.com/airport.html,https://en.wikipedia.org/wiki/Tucumcari_Municipal_Airport,
3917,KTCL,medium_airport,Tuscaloosa Regional Airport,33.22060013,-87.61139679,170,NA,US,US-AL,Tuscaloosa,no,KTCL,TCL,TCL,http://www.tuscaloosa.com/Government/Departments/Transportation/airport,https://en.wikipedia.org/wiki/Tuscaloosa_Regional_Airport,
3918,KTCM,medium_airport,McChord Air Force Base,47.137699,-122.475998,322,NA,US,US-WA,Tacoma,no,KTCM,TCM,TCM,,https://en.wikipedia.org/wiki/McChord_Air_Force_Base,
3919,KTCS,medium_airport,Truth or Consequences Municipal Airport,33.2369,-107.272003,4853,NA,US,US-NM,Truth or Consequences,no,KTCS,TCS,TCS,http://www.torcnm.org/departments/airport.html,https://en.wikipedia.org/wiki/Truth_or_Consequences_Municipal_Airport,
3920,KTEB,medium_airport,Teterboro Airport,40.85010147,-74.06079865,9,NA,US,US-NJ,Teterboro,no,KTEB,TEB,TEB,http://www.teb.com/,https://en.wikipedia.org/wiki/Teterboro_Airport,"Manhattan, New York City, NYC"
3921,KTIK,medium_airport,Tinker Air Force Base,35.4147,-97.386597,1291,NA,US,US-OK,Oklahoma City,no,KTIK,TIK,TIK,http://www.tinker.af.mil/,https://en.wikipedia.org/wiki/Tinker_Air_Force_Base,Midwest Air Depot
3922,KTIW,medium_airport,Tacoma Narrows Airport,47.26789856,-122.5780029,294,NA,US,US-WA,Tacoma,no,KTIW,TIW,TIW,,https://en.wikipedia.org/wiki/Tacoma_Narrows_Airport,
3923,KTIX,medium_airport,Space Coast Regional Airport,28.51479912,-80.79920197,34,NA,US,US-FL,Titusville,no,KTIX,TIX,TIX,,https://en.wikipedia.org/wiki/Space_Coast_Regional_Airport,
3924,KTLH,medium_airport,Tallahassee Regional Airport,30.3965,-84.350304,81,NA,US,US-FL,Tallahassee,yes,KTLH,TLH,TLH,,https://en.wikipedia.org/wiki/Tallahassee_Regional_Airport,
21204,KTMB,medium_airport,Miami Executive Airport,25.6479,-80.4328,8,NA,US,US-FL,Miami,no,KTMB,TMB,TMB,http://www.miami-airport.com/kendall_tamiami.asp,https://en.wikipedia.org/wiki/Miami_Executive_Airport,Kendall-Tamiami Executive Airport
21212,KTOI,medium_airport,Troy Municipal Airport at N Kenneth Campbell Field,31.860399,-86.012101,398,NA,US,US-AL,Troy,no,KTOI,TOI,TOI,http://www.troyal.gov/KTOI,https://en.wikipedia.org/wiki/Troy_Municipal_Airport,
3925,KTOL,medium_airport,Eugene F. Kranz Toledo Express Airport,41.5868,-83.8078,683,NA,US,US-OH,Toledo,yes,KTOL,TOL,TOL,,https://en.wikipedia.org/wiki/Toledo_Express_Airport,
21213,KTOP,medium_airport,Philip Billard Municipal Airport,39.069899,-95.622606,881,NA,US,US-KS,Topeka,no,KTOP,TOP,TOP,http://www.mtaa-topeka.org/billard-airport,https://en.wikipedia.org/wiki/Philip_Billard_Municipal_Airport,
3926,KTPA,large_airport,Tampa International Airport,27.97550011,-82.53320313,26,NA,US,US-FL,Tampa,yes,KTPA,TPA,TPA,,https://en.wikipedia.org/wiki/Tampa_International_Airport,
21216,KTPH,medium_airport,Tonopah Airport,38.06019974,-117.086998,5430,NA,US,US-NV,Tonopah,no,KTPH,TPH,TPH,http://www.tonopahnevada.com/airport.html,https://en.wikipedia.org/wiki/Tonopah_Airport,
3927,KTPL,medium_airport,Draughon Miller Central Texas Regional Airport,31.15250015,-97.40779877,682,NA,US,US-TX,Temple,no,KTPL,TPL,TPL,,,
3928,KTRI,medium_airport,Tri-Cities Regional TN/VA Airport,36.475201,-82.407401,1519,NA,US,US-TN,Blountville,yes,KTRI,TRI,TRI,,https://en.wikipedia.org/wiki/Tri-Cities_Regional_Airport,
21220,KTRK,medium_airport,Truckee Tahoe Airport,39.31999969,-120.1399994,5900,NA,US,US-CA,Truckee,no,KTRK,TKF,TRK,,https://en.wikipedia.org/wiki/Truckee_Tahoe_Airport,
21222,KTRM,medium_airport,Jacqueline Cochran Regional Airport,33.62670135,-116.1600037,-115,NA,US,US-CA,Palm Springs,no,KTRM,TRM,TRM,http://www.rcjcra.com/,https://en.wikipedia.org/wiki/Jacqueline_Cochran_Regional_Airport,"Thermal Airport, Desert Resorts Regional Airport, Thermal AAF"
21228,KTTD,medium_airport,Portland Troutdale Airport,45.54940033,-122.401001,39,NA,US,US-OR,Portland,no,KTTD,TTD,TTD,https://www2.portofportland.com/Airports/Troutdale/,https://en.wikipedia.org/wiki/Portland%E2%80%93Troutdale_Airport,
3929,KTTN,medium_airport,Trenton Mercer Airport,40.27669907,-74.81349945,213,NA,US,US-NJ,Trenton,yes,KTTN,TTN,TTN,,https://en.wikipedia.org/wiki/Trenton-Mercer_Airport,
21230,KTTS,medium_airport,NASA Shuttle Landing Facility Airport,28.615,-80.694504,10,NA,US,US-FL,Titusville,no,KTTS,,TTS,,https://en.wikipedia.org/wiki/Shuttle_Landing_Facility,
3930,KTUL,large_airport,Tulsa International Airport,36.19839859,-95.88809967,677,NA,US,US-OK,Tulsa,yes,KTUL,TUL,TUL,,https://en.wikipedia.org/wiki/Tulsa_International_Airport,
3931,KTUP,medium_airport,Tupelo Regional Airport,34.26810074,-88.76989746,346,NA,US,US-MS,Tupelo,yes,KTUP,TUP,TUP,,https://en.wikipedia.org/wiki/Tupelo_Regional_Airport,
3932,KTUS,medium_airport,Tucson International Airport / Morris Air National Guard Base,32.115004,-110.938053,2643,NA,US,US-AZ,Tucson,yes,KTUS,TUS,TUS,https://www.flytucson.com/,https://en.wikipedia.org/wiki/Tucson_International_Airport,"tucson, tucson international, morris angb"
